Player,Squad,Comp,Position_Primary,Age_Group,Age,Min,MP,Starts,Gls,Ast,xG,xAG,90s,Goals_per_90,Assists_per_90,Goal_Contributions_per_90,xG_per_90,xAG_per_90,Shots_per_90,Shot_Accuracy,Pass_Completion_Rate,Tackles_per_90,Interceptions_per_90,Age_Squared,Age_x_Goals,Minutes_x_Goals_per_90,market_value_in_eur,Log_Market_Value,Value_per_Goal,League_de Bundesliga,League_eng Premier League,League_es La Liga,League_fr Ligue 1,League_it Serie A,Position_DF,Position_FW,Position_GK,Position_MF
Pontus Almqvist,Parma,it Serie A,FW,Prime,25.0,1112,29,10,1,1,2.1,1.3,12.355555555555556,0.0808697996226076,0.0808697996226076,0.1617395992452152,0.16982657920747596,0.10513073950938988,2.1026147901877974,0.3460207612456747,0.7238813507962695,1.374786593584329,1.5365261928295444,625.0,25.0,89.92721718033965,2500000,14.731801689838349,1250000.0,False,False,False,False,True,False,True,False,False
Marcos Alonso,Celta Vigo,es La Liga,DF,Veteran,33.0,2647,31,29,3,0,4.0,1.3,29.41111111111111,0.10196759696363156,0.0,0.10196759696363156,0.13595679595150872,0.04418595868424034,1.0536651686241927,0.32247662044501774,0.8923617339936003,1.1896219645757014,1.1556327655878242,1089.0,99.0,269.9082291627327,1800000,14.403297778421795,450000.0,False,False,True,False,False,True,False,False,False
Giorgio Altare,Venezia,it Serie A,DF,Prime,25.0,753,12,8,0,0,0.2,0.1,8.366666666666667,0.0,0.0,0.0,0.0238758456028651,0.01193792280143255,0.3581376840429765,0.33222591362126247,0.7274877252512789,1.5519299641862316,2.0294468762435334,625.0,0.0,0.0,2000000,14.508658238524095,2000000.0,False,False,False,False,True,True,False,False,False
Adrià Altimira,Leganés,es La Liga,DF,Prime,23.0,1630,22,19,0,0,0.3,0.5,18.11111111111111,0.0,0.0,0.0,0.016555276227849653,0.027592127046416087,0.3862897786498252,0.28530670470756064,0.7853530836896961,2.262554417806119,0.8277638113924827,529.0,0.0,0.0,1500000,14.220976332738882,1500000.0,False,False,True,False,False,True,False,False,False
Sergi Altimira,Betis,es La Liga,MF,Young,22.0,1972,32,22,0,1,1.7,1.7,21.91111111111111,0.0,0.04561812560190582,0.04561812560190582,0.07755081352323989,0.07755081352323989,0.9579806376400222,0.19038553069966682,0.8926797084283908,2.782705661716255,1.0948350144457397,484.0,0.0,0.0,10000000,16.118095750958314,10000000.0,False,False,True,False,False,False,False,False,True
Edson Álvarez,West Ham,eng Premier League,MF,Prime,26.0,1772,28,20,0,1,0.4,0.8,19.68888888888889,0.0,0.05076428450561227,0.05076428450561227,0.02030571380224491,0.04061142760448982,0.6091714140673472,0.08326394671107411,0.8584161673363176,2.5382142252806132,0.9137571211010208,676.0,0.0,0.0,30000000,17.216707972959764,30000000.0,False,True,False,False,False,False,False,False,True
Hugo Álvarez,Celta Vigo,es La Liga,MF,Young,21.0,1572,26,16,4,3,2.5,1.1,17.466666666666665,0.22887659736791913,0.17165744802593935,0.4005340453938585,0.14304787335494945,0.06294106427617777,1.4304787335494946,0.3598560575769692,0.7887385119594081,1.4876978828914744,0.45775319473583825,441.0,84.0,359.7940110623689,7500000,15.830413711839864,1500000.0,False,False,True,False,False,False,False,False,True
Yeray Álvarez,Athletic Club,es La Liga,DF,Prime,29.0,1781,21,20,1,0,0.5,0.2,19.788888888888888,0.05050788484202256,0.0,0.05050788484202256,0.02525394242101128,0.010101576968404512,0.45457096357820304,0.22197558268590456,0.8409404319760408,1.262697121050564,1.717268084628767,841.0,29.0,89.95454290364218,7500000,15.830413711839864,3750000.0,False,False,True,False,False,True,False,False,False
Skelly Alvero,Werder Bremen,de Bundesliga,MF,Young,22.0,236,12,1,0,0,0.0,0.0,2.6222222222222222,0.0,0.0,0.0,0.0,0.0,0.37990713381173496,0.0,0.7471706405889462,4.178978471929084,0.7598142676234699,484.0,0.0,0.0,3000000,14.914123179965662,3000000.0,True,False,False,False,False,False,False,False,True
Selim Amallah,Valladolid,es La Liga,MF,Prime,27.0,1376,24,18,3,1,3.5,1.1,15.28888888888889,0.19609267194422253,0.06536422398140751,0.26145689592563004,0.22877478393492628,0.07190064637954827,1.3726487036095576,0.3331746787244169,0.7832319400999975,1.9609267194422253,0.9150991357397051,729.0,81.0,269.8235165952502,1800000,14.403297778421795,450000.0,False,False,True,False,False,False,False,False,True
Jordan Amavi,Brest,fr Ligue 1,DF,Veteran,30.0,790,11,8,0,0,0.3,0.2,8.777777777777779,0.0,0.0,0.0,0.03413832342900493,0.022758882286003288,0.9103552914401314,0.37453183520599254,0.7338263531111576,2.7310658743203944,0.796560880010115,900.0,0.0,0.0,2000000,14.508658238524095,2000000.0,False,False,False,True,False,True,False,False,False
Kelvin Amian,Nantes,fr Ligue 1,DF,Prime,26.0,2165,30,23,1,0,1.0,0.8,24.055555555555557,0.04155316496606491,0.0,0.04155316496606491,0.04155316496606491,0.03324253197285193,0.29087215476245437,0.5706134094151213,0.8012942313329932,2.28542407313357,0.5401911445588439,676.0,26.0,89.96260215153053,2500000,14.731801689838349,1250000.0,False,False,False,True,False,True,False,False,False
Nadiem Amiri,Mainz 05,de Bundesliga,MF,Prime,27.0,2473,30,30,7,5,5.5,6.6,27.477777777777778,0.25465863616152634,0.18189902582966166,0.436557661991188,0.20008892841262782,0.24010671409515338,2.18278830995594,0.39993334444259293,0.7697879293210033,1.8189902582966166,0.5820768826549173,729.0,189.0,629.7708072274546,18000000,16.705882371415992,2250000.0,True,False,False,False,False,False,False,False,True
Samuel Amo-Ameyaw,Southampton,eng Premier League,FW,Young,18.0,28,2,0,0,0,0.0,0.1,0.3111111111111111,0.0,0.0,0.0,0.0,0.31141868512110726,3.1141868512110724,0.0,0.8879023307436182,3.1141868512110724,0.0,324.0,0.0,0.0,2000000,14.508658238524095,2000000.0,False,True,False,False,False,False,True,False,False
Samuel Amo-Ameyaw,Strasbourg,fr Ligue 1,DF,Young,18.0,320,9,3,2,0,0.7,0.6,3.5555555555555554,0.5609224057338735,0.0,0.5609224057338735,0.19632284200685574,0.16827672172016206,2.524150825802431,0.7769145394006659,0.8617185594667099,1.402306014334684,0.8413836086008103,324.0,36.0,179.49516983483954,2000000,14.508658238524095,666666.6666666666,False,False,False,True,False,True,False,False,False
Mathis Amougou,Chelsea,eng Premier League,MF,Young,18.0,8,1,0,0,0,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9950248756218907,0.0,0.0,324.0,0.0,0.0,10000000,16.118095750958314,10000000.0,False,True,False,False,False,False,False,False,True
Mathis Amougou,Saint-Étienne,fr Ligue 1,MF,Young,18.0,859,17,9,0,0,0.5,0.4,9.544444444444444,0.0,0.0,0.0,0.052331666472845685,0.04186533317827655,0.7326433306198396,0.14265335235378032,0.7707385136706422,2.1979299918595188,1.2559599953482963,324.0,0.0,0.0,10000000,16.118095750958314,10000000.0,False,False,False,True,False,False,False,False,True
Mohamed Amoura,Wolfsburg,de Bundesliga,FW,Prime,24.0,2467,31,29,10,9,8.7,4.0,27.41111111111111,0.3646825236030633,0.328214271242757,0.6928967948458202,0.31727379553466506,0.14587300944122533,2.662182422302362,0.3424188467333242,0.7027648247711391,1.0575793184488835,0.328214271242757,576.0,240.0,899.6717857287572,32000000,17.281246492014,2909090.909090909,True,False,False,False,False,False,True,False,False
Sofyan Amrabat,Fiorentina,it Serie A,MF,Prime,27.0,180,2,2,0,0,0.0,0.1,2.0,0.0,0.0,0.0,0.0,0.04975124378109454,0.0,0.0,0.8420419517329525,1.492537313432836,0.0,729.0,0.0,0.0,20000000,16.811242881518265,20000000.0,False,False,False,False,True,False,False,False,True
Joachim Andersen,Crystal Palace,eng Premier League,DF,Prime,28.0,90,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9900990099009901,0.9900990099009901,0.7348512227442476,0.9900990099009901,0.0,784.0,0.0,0.0,32000000,17.281246492014,32000000.0,False,True,False,False,False,True,False,False,False
Joachim Andersen,Fulham,eng Premier League,DF,Prime,28.0,2583,29,29,0,0,1.0,0.5,28.7,0.0,0.0,0.0,0.034831069313827935,0.017415534656913968,0.6617903169627307,0.21041557075223566,0.8269958650206749,0.9404388714733543,1.1842563566701498,784.0,0.0,0.0,32000000,17.281246492014,32000000.0,False,True,False,False,False,True,False,False,False
Elliot Anderson,Nott'ham Forest,eng Premier League,MF,Young,21.0,2728,37,33,2,6,2.1,3.3,30.31111111111111,0.06596064348272197,0.19788193044816593,0.2638425739308879,0.06925867565685807,0.10883506174649125,1.3192128696544394,0.17495626093476632,0.7828226347573249,3.034189600205211,1.0223899739821907,441.0,42.0,179.94063542086553,30000000,17.216707972959764,10000000.0,False,True,False,False,False,False,False,False,True
André,Wolves,eng Premier League,MF,Prime,23.0,2472,33,31,0,0,0.4,0.8,27.466666666666665,0.0,0.0,0.0,0.014557806623802015,0.02911561324760403,0.36394516559505036,0.0999000999000999,0.9292032101102078,3.311901006914958,1.3465971127016862,529.0,0.0,0.0,25000000,17.034386422832473,25000000.0,False,True,False,False,False,False,False,False,True
Benjamin André,Lille,fr Ligue 1,MF,Veteran,33.0,2692,30,30,0,3,1.4,1.9,29.91111111111111,0.0,0.10026365628133238,0.10026365628133238,0.046789706264621776,0.06350031564484385,0.534739500167106,0.24984384759525294,0.8299276298920466,3.442385532325745,1.604218500501318,1089.0,0.0,0.0,6000000,15.607270193858982,6000000.0,False,False,False,True,False,False,False,False,True
Marcos André,Valladolid,es La Liga,FW,Prime,27.0,1188,22,14,1,2,2.7,0.8,13.2,0.0757002271006813,0.1514004542013626,0.22710068130204392,0.20439061317183954,0.06056018168054505,1.6654049962149888,0.09086778736937755,0.6571115661158993,0.757002271006813,0.22710068130204392,729.0,27.0,89.93186979560939,1200000,13.997832948091215,600000.0,False,False,True,False,False,False,True,False,False
Robert Andrich,Leverkusen,de Bundesliga,MF,Prime,29.0,1598,23,19,2,2,1.3,0.3,17.755555555555556,0.11257739696041026,0.11257739696041026,0.22515479392082052,0.07317530802426668,0.01688660954406154,1.1820626680843078,0.23798191337458352,0.8844490342634533,1.3509287635249232,1.6323722559259488,841.0,58.0,179.8986803427356,15000000,16.52356082573315,5000000.0,True,False,False,False,False,False,False,False,True
Angeliño,Roma,it Serie A,DF,Prime,27.0,3177,38,36,2,1,1.4,3.7,35.3,0.056641178136505245,0.028320589068252622,0.08496176720475787,0.03964882469555367,0.1047861795525347,0.679694137638063,0.24989587671803415,0.7841504106124397,1.3027470971396207,0.7929764939110735,729.0,54.0,179.94902293967715,15000000,16.52356082573315,5000000.0,False,False,False,False,True,True,False,False,False
Waldemar Anton,Dortmund,de Bundesliga,DF,Prime,28.0,1949,26,22,2,2,1.7,0.8,21.655555555555555,0.09231242627827067,0.09231242627827067,0.18462485255654135,0.07846556233653007,0.036924970511308275,0.8769680496435714,0.15781167806417673,0.9038516901048881,1.5693112467306014,1.3846863941740601,784.0,56.0,179.91691881634955,18000000,16.705882371415992,6000000.0,True,False,False,False,False,True,False,False,False
Michail Antonio,West Ham,eng Premier League,FW,Veteran,34.0,836,14,11,1,1,2.2,1.6,9.28888888888889,0.10753972995578921,0.10753972995578921,0.21507945991157842,0.2365874059027363,0.17206356792926275,2.043254869159995,0.21041557075223566,0.6063507260252115,0.21507945991157842,0.0,1156.0,34.0,89.90321424303978,1000000,13.815511557963774,500000.0,False,True,False,False,False,False,True,False,False
Antony,Manchester Utd,eng Premier League,DF,Prime,24.0,141,8,0,0,0,1.0,0.1,1.5666666666666667,0.0,0.0,0.0,0.6342494714587738,0.06342494714587739,3.8054968287526427,0.49916805324459235,0.8114765975945515,3.8054968287526427,1.2684989429175475,576.0,0.0,0.0,20000000,16.811242881518265,20000000.0,False,True,False,False,False,True,False,False,False
Antony,Betis,es La Liga,FW,Prime,24.0,1362,17,15,5,2,2.9,3.5,15.133333333333333,0.33017829627999123,0.1320713185119965,0.46224961479198773,0.1915034118423949,0.23112480739599384,2.8395333480079246,0.3952569169960474,0.8098852879519798,1.650891481399956,0.6603565925599825,576.0,120.0,449.7028395333481,20000000,16.811242881518265,3333333.3333333335,False,False,True,False,False,False,True,False,False
Anuar,Valladolid,es La Liga,MF,Prime,29.0,1720,26,21,2,0,1.7,1.2,19.11111111111111,0.10459643209948283,0.0,0.10459643209948283,0.08890696728456039,0.06275785925968969,0.5752803765471555,0.45413260672116257,0.8138452703906853,1.9873322098901736,0.9413678888953454,841.0,58.0,179.90586321111047,900000,13.710151153416941,300000.0,False,False,True,False,False,False,False,False,True
Dennis Appiah,Saint-Étienne,fr Ligue 1,DF,Veteran,32.0,2128,29,22,0,1,0.2,2.1,23.644444444444446,0.0,0.04227535346892761,0.04227535346892761,0.008455070693785522,0.08877824228474798,0.21137676734463806,0.3992015968063872,0.7658968117318767,3.0015500962938604,1.2259852505989006,1024.0,0.0,0.0,900000,13.710151153416941,900000.0,False,False,False,True,False,True,False,False,False
Aritz Arambarri,Leganés,es La Liga,DF,Prime,26.0,177,2,2,0,0,0.0,0.0,1.9666666666666666,0.0,0.0,0.0,0.0,0.0,0.5059021922428331,0.0,0.7312341441575884,0.5059021922428331,1.5177065767284992,676.0,0.0,0.0,500000,13.122365377402328,500000.0,False,False,True,False,False,True,False,False,False
Mauro Arambarri,Getafe,es La Liga,MF,Prime,28.0,2661,35,31,10,0,8.2,0.6,29.566666666666666,0.33810436154626394,0.0,0.33810436154626394,0.2772455764679364,0.020286261692775837,1.791953116195199,0.30182984342576874,0.7324908438644517,1.622900935422067,0.5071565423193959,784.0,280.0,899.6957060746083,7000000,15.76142084987672,636363.6363636364,False,False,True,False,False,False,False,False,True
Jon Aramburu,Real Sociedad,es La Liga,DF,Young,22.0,2460,35,28,1,1,0.4,1.1,27.333333333333332,0.03657198585883213,0.03657198585883213,0.07314397171766426,0.014628794343532854,0.04022918444471535,0.4022918444471535,0.2724795640326976,0.7839210545385077,3.7303425576008777,1.097159575764964,484.0,22.0,89.96708521272704,12000000,16.300417291085605,6000000.0,False,False,True,False,False,True,False,False,False
Cameron Archer,Southampton,eng Premier League,FW,Prime,23.0,1441,35,13,2,0,5.7,0.5,16.011111111111113,0.12483528677439487,0.0,0.12483528677439487,0.3557805673070254,0.031208821693598718,1.747694014841528,0.3570153516601214,0.8167005298593681,0.8114293640335667,0.12483528677439487,529.0,46.0,179.887648241903,14000000,16.454567959008102,4666666.666666667,False,True,False,False,False,False,True,False,False
Carlens Arcus,Angers,fr Ligue 1,DF,Prime,28.0,2047,28,25,0,1,0.0,1.4,22.744444444444444,0.0,0.04394745837199082,0.04394745837199082,0.0,0.06152644172078714,0.13184237511597247,0.0,0.7941098616680229,2.2852678353435225,1.186581376043752,784.0,0.0,0.0,1500000,14.220976332738882,1500000.0,False,False,False,True,False,True,False,False,False
Alphonse Areola,West Ham,eng Premier League,GK,Veteran,31.0,2260,26,25,0,0,0.0,0.0,25.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6956451400895846,0.07961431288424962,0.0,961.0,0.0,0.0,10000000,16.118095750958314,10000000.0,False,True,False,False,False,False,False,True,False
Adu Ares,Athletic Club,es La Liga,FW,Young,22.0,19,1,0,0,0,0.0,0.0,0.2111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5549389567147613,0.0,0.0,484.0,0.0,0.0,2000000,14.508658238524095,2000000.0,False,False,True,False,False,False,True,False,False
Jesús Areso,Osasuna,es La Liga,DF,Prime,25.0,3079,36,35,0,3,0.2,3.5,34.21111111111111,0.0,0.08766518393454334,0.08766518393454334,0.005844345595636223,0.1022760479236339,0.2337738238254489,0.0,0.7240894844915162,1.548751582843599,0.2337738238254489,625.0,0.0,0.0,8000000,15.894952224644102,8000000.0,False,False,True,False,False,True,False,False,False
Joe Aribo,Southampton,eng Premier League,MF,Prime,28.0,2013,32,21,3,0,2.7,1.6,22.366666666666667,0.13406822583047817,0.0,0.13406822583047817,0.12066140324743035,0.07150305377625503,0.7597199463727096,0.4115226337448559,0.8881368246957486,2.1004022046774913,0.8937881722031877,784.0,84.0,269.8793385967526,6000000,15.607270193858982,1500000.0,False,True,False,False,False,False,False,False,True
Adam Armstrong,Southampton,eng Premier League,FW,Prime,27.0,1248,20,15,2,2,3.3,1.2,13.866666666666667,0.14412683161181838,0.14412683161181838,0.28825366322363677,0.23780927215950035,0.08647609896709103,1.8015853951477299,0.2798880447820872,0.802055484184577,0.8647609896709104,0.2161902474177276,729.0,54.0,179.87028585154934,14000000,16.454567959008102,4666666.666666667,False,True,False,False,False,False,True,False,False
Hákon Arnar Haraldsson,Lille,fr Ligue 1,MF,Young,21.0,1755,25,21,5,3,3.8,2.8,19.5,0.2562788313685289,0.15376729882111737,0.4100461301896463,0.194771911840082,0.1435161455663762,1.7939518195797026,0.371322479291631,0.7938605300155389,1.8452075858534083,0.4100461301896463,441.0,105.0,449.76934905176824,15000000,16.52356082573315,2500000.0,False,False,False,True,False,False,False,False,True
Maximilian Arnold,Wolfsburg,de Bundesliga,MF,Veteran,30.0,2356,28,27,3,5,0.9,3.5,26.177777777777777,0.11455725741440027,0.19092876235733378,0.30548601977173406,0.03436717722432008,0.13365013365013365,1.0310153167296023,0.44427989633469084,0.7724538110912291,1.2983155840298697,0.9164580593152022,900.0,90.0,269.89689846832704,7000000,15.76142084987672,1750000.0,True,False,False,False,False,False,False,False,True
Sergio Arribas,Betis,es La Liga,DF,Young,21.0,90,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6850583225328644,6.930693069306931,2.8347121037593386,441.0,0.0,0.0,50000,10.819798284210286,50000.0,False,False,True,False,False,True,False,False,False
Kepa Arrizabalaga,Bournemouth,eng Premier League,GK,Prime,29.0,2790,31,31,0,0,0.1,0.0,31.0,0.0,0.0,0.0,0.0032247662044501773,0.0,0.032247662044501774,0.0,0.7322226657968277,0.032247662044501774,0.0,841.0,0.0,0.0,11000000,16.213405921671733,11000000.0,False,True,False,False,False,False,False,True,False
Arthur,Leverkusen,de Bundesliga,DF,Young,21.0,752,20,7,0,1,0.1,0.4,8.355555555555556,0.0,0.11953778722273874,0.11953778722273874,0.011953778722273874,0.0478151148890955,0.11953778722273874,0.0,0.788639468054947,1.6735290211183425,1.0758400850046486,441.0,0.0,0.0,10000,9.210440366976517,10000.0,True,False,False,False,False,True,False,False,False
Takuma Asano,Mallorca,es La Liga,FW,Prime,29.0,1054,21,13,2,1,2.7,0.7,11.71111111111111,0.1706322874206086,0.0853161437103043,0.2559484311309129,0.23035358801782163,0.059721300597213006,2.3888520238885205,0.2856122813280971,0.6757682297611981,1.109109868233956,0.5118968622618258,841.0,58.0,179.84643094132147,2500000,14.731801689838349,833333.3333333334,False,False,True,False,False,False,True,False,False
Raúl Asencio,Real Madrid,es La Liga,DF,Young,21.0,1670,23,18,0,1,0.1,0.6,18.555555555555557,0.0,0.05386318750374049,0.05386318750374049,0.0053863187503740495,0.03231791250224429,0.16158956251122147,0.33222591362126247,0.9382496128581694,1.1849901250822907,0.8618110000598478,441.0,0.0,0.0,350000,12.765691290604371,350000.0,False,False,True,False,False,True,False,False,False
Marco Asensio,Aston Villa,eng Premier League,MF,Prime,28.0,743,13,9,3,1,4.4,1.0,8.255555555555556,0.3629520096787202,0.12098400322624007,0.4839360129049603,0.5323296141954563,0.12098400322624007,2.661648070977282,0.40890504316219894,0.7731382383949394,0.8468880225836806,0.24196800645248015,784.0,84.0,269.6733431912891,20000000,16.811242881518265,5000000.0,False,True,False,False,False,False,False,False,True
Marco Asensio,Paris S-G,fr Ligue 1,FW,Prime,28.0,618,12,8,2,4,5.6,2.7,6.866666666666666,0.29083858458555506,0.52117800951125,0.8725157537566652,0.814348036839554,0.39263208919049936,3.7809015996122155,0.5382545174932718,0.8686307871406824,0.5816771691711101,0.0,784.0,56.0,179.73824527387302,20000000,16.811242881518265,6666666.666666667,False,False,False,True,False,False,True,False,False
